close,fast_ema,high,low,open,slow_ema,volatility_percent,atr_to_price_ratio,avpchange,gma,gma_smoothed,positionBetweenBands,bollinger_position,choppiness_index,close_price_next
94862.72,94887.3388378193,95516.0,94699.69,95128.59,94393.989201003,4.97513670280591,0.0119764851207125,0.111545005058571,0.0308784398786397,0.0168892538855014,85.3014020103648,0.853014020103648,49.485181361141,95234.36
95234.36,95060.8494189096,95234.37,94803.03,94862.73,94474.024515195,4.95572186341149,0.011724658868842,0.117005551627362,0.0412395317779802,0.0290643737324796,96.7919899119582,0.967919899119582,52.4702243113441,95010.33
95010.33,95035.5897094548,95299.24,94913.75,95234.37,94525.1012280419,4.68370123543408,0.011492475888847,0.123563814982271,0.0449659626832325,0.0370151582240065,83.9151458106426,0.839151458106426,53.5419910420632,95708.07
95708.07,95371.8298547274,96000.0,94984.84,95010.34,94637.7649206487,4.54343087265263,0.0121090483070331,0.14366402940144,0.0492326903270653,0.0431239044732877,104.522070018261,1.04522070018261,47.3579679463682,95596.48
95596.48,95484.1549273637,95800.0,95395.21,95708.07,94729.0711186763,4.54873443038906,0.0118621502787336,0.168577718610952,0.0625691456861184,0.0528465136358843,95.0122479654088,0.950122479654088,46.3992628672675,95574.99
95574.99,95529.5724636819,95697.01,95380.04,95596.48,94809.6348216527,4.54975721158851,0.0114911095976641,0.161953122904662,0.0806720633928104,0.0667592776875053,89.9349686296222,0.899349686296222,45.1193672983917,95822.0
95822.0,95675.7862318409,95880.0,95505.35,95575.0,94906.0505529002,4.53802884515038,0.0112013606382185,0.169713808755814,0.0972700404357594,0.0820146510826946,93.5720872766683,0.935720872766683,47.9357806183128,96150.0
96150.0,95912.8931159205,96211.54,95640.05,95822.01,95024.521928832,4.52254810192407,0.0112148860789331,0.19204936741171,0.107856310885224,0.09493547049982,98.3822557999104,0.983822557999104,48.5973984557082,96755.51
96755.51,96334.2015579602,96799.86,96036.86,96150.0,95189.3779356129,5.01455679371645,0.0114752024408469,0.229731739657163,0.113371223517297,0.104153336119491,108.48685724394,1.0848685724394,43.1873240715156,96708.0
96708.0,96521.1007789801,96808.37,96538.77,96755.51,95334.0086084271,4.93717169210407,0.0110590332883532,0.251657667168353,0.118648969511394,0.111401146896356,101.079855932987,1.01079855932987,43.0371732255,96732.99
96732.99,96627.0453894901,96876.38,96469.46,96708.0,95467.2449314455,5.00620315778517,0.0108673967566795,0.248137844941144,0.133598157973358,0.122499646838365,97.3502931409431,0.973502931409431,41.700482623211,96850.01
96850.01,96738.527694745,96895.0,96609.42,96733.0,95598.9368427225,5.01937996702324,0.0105002018810975,0.25040620788285,0.146581016035226,0.134540326706277,96.3785195272672,0.963785195272672,41.2857347294221,96458.17
96458.17,96598.3488473725,96988.05,96436.0,96850.01,95680.7685719983,4.91202559617294,0.0106073963727246,0.233600025668481,0.155149314127796,0.144844819170311,83.0455904668897,0.830455904668897,40.6177017189988,97256.49
97256.49,96927.4194236863,97440.91,95924.6,96458.17,95830.8372793852,5.3373404695152,0.0119961370133783,0.244597291444146,0.16403893813115,0.154441875303907,99.1685180997523,0.991685180997523,41.1000115362341,96455.01
96455.01,96691.2147118431,97323.16,96164.78,97256.48,95890.28230038,5.2841630517689,0.0129474784194477,0.237587807424228,0.179426280935597,0.166934079845897,75.9448910302742,0.759448910302742,44.1216481666168,97229.74
97229.74,96960.4773559216,97650.0,96040.04,96455.01,96017.8497003093,5.44307739586673,0.0142923341343822,0.228534599381569,0.193346573066856,0.18014032629165,92.1140685291292,0.921140685291292,47.6810861942913,96757.57
96757.57,96859.0236779608,97591.84,96325.44,97229.75,96088.2992526829,5.251785467535,0.0152059856309934,0.232777007261501,0.19625618776993,0.188198259265506,77.9164579762826,0.779164579762826,51.9951936924052,97319.74
97319.74,97089.3818389804,97350.0,96400.0,96757.57,96205.5793238373,5.0143989287271,0.0154327997569164,0.227504064018794,0.20387420108396,0.196036229579048,89.6225729751618,0.896225729751618,57.8413540201664,97317.74
97317.74,97203.5609194902,97777.0,97200.0,97319.74,96311.4993882154,5.07011362984795,0.0151777559854252,0.241881275846518,0.218456285211488,0.207246256994675,86.7011901369405,0.867011901369405,56.3981155297883,97306.46
97306.46,97255.0104597451,97839.5,97300.0,97317.74,96406.2575417273,5.08856246543138,0.0148873127336316,0.231850257730662,0.239402908291176,0.22332458253787,83.6731707540576,0.836731707540576,58.1901979695357,97212.68
97212.68,97233.8452298726,97355.77,97040.16,97306.46,96483.0596806148,5.0934713455076,0.0143010680178839,0.217182968795262,0.242724554793373,0.233024568647393,78.8779677374362,0.788779677374362,60.2356068765616,96911.04
96911.04,97072.4426149363,97212.69,96666.66,97212.69,96523.8197110559,5.10932500569595,0.0141258024521434,0.189235008084086,0.239403361317636,0.236213965074761,68.9879557971661,0.689879557971661,65.3956974278648,96984.79
96984.79,97028.6163074681,97077.78,96758.17,96911.04,96567.7216433735,5.10543972926064,0.013577622855929,0.167484045153298,0.236231804082926,0.236222884114684,69.4296197036422,0.694296197036422,63.8006217686026,96825.82
96825.82,96927.2181537341,97080.96,96796.56,96984.79,96592.3024392333,5.11382191237833,0.0130480970081015,0.151336024590205,0.228741194667211,0.232482038239309,63.2980086567143,0.632980086567143,63.8549616315929,96985.47
96985.47,96956.344076867,97000.0,96650.0,96825.83,96629.7469688201,5.10540393318711,0.012611686639459,0.138772628946904,0.225872615611955,0.229177325703462,66.8042208682362,0.668042208682362,63.6455456194287,96966.85
96966.85,96961.5970384335,97342.44,96856.98,96985.47,96661.8520193957,5.10638429525142,0.0124283082578301,0.132437542577796,0.219125694316193,0.224151508010516,64.7923724125115,0.647923724125115,64.3758820382062,97062.3
97062.3,97011.9485192168,97090.91,96833.99,96966.85,96699.9899223055,5.10136273300756,0.0119073601849675,0.123845355723716,0.213787191572487,0.218969347662188,66.8763928984017,0.668763928984017,63.2924988581667,96813.41
96813.41,96912.6792596084,97066.18,96766.51,97062.3,96710.7918344786,5.11447742621606,0.0115274504230728,0.105782827265119,0.209405372693185,0.214187354853286,54.8259837614695,0.548259837614695,60.823434129712,96765.34
96765.34,96839.0096298042,96860.48,96590.28,96813.49,96715.9868978635,5.1170181389328,0.0111082817379844,0.0816823865310602,0.203269351376634,0.208728340679702,50.6393341896495,0.506393341896495,56.86731459273,96539.49
96539.49,96689.2498149021,96918.56,96512.0,96765.35,96699.1776695015,5.1289891835973,0.0109405832728281,0.0586099042694152,0.197611211232584,0.203169764834306,35.5873250608519,0.355873250608519,57.2926154952281,96304.0
96304.0,96496.624907451,96645.83,96280.65,96539.49,96661.5417009567,5.14153098521349,0.0107256621065418,0.0275936551238987,0.183666975980065,0.193418343033193,15.4294035728127,0.154294035728127,50.8572423622992,96129.97
96129.97,96313.2974537255,96529.84,96100.01,96304.0,96610.9158246847,5.15083901513753,0.0106163369676079,-0.00113851531708386,0.166625398940191,0.180021845702784,-1.06623208432899,-0.0106623208432899,43.2458933719959,96554.32
96554.32,96433.8087268628,96702.48,96107.84,96129.97,96605.5257461512,5.12820141035637,0.0106945026548351,-0.000842557059806666,0.143554552199788,0.161788131139678,27.0382583354213,0.270382583354213,43.368431741946,96488.53
96488.53,96461.1693634314,96640.01,96402.82,96554.32,96594.3832941238,5.13169803706202,0.0102885549805509,0.0057280181258275,0.124746767839231,0.143267413043991,23.3384322056355,0.233384322056355,53.5588030961103,96757.58
96757.58,96609.3746817157,96830.0,96482.51,96488.53,96609.9258375377,5.11742852601316,0.0100401422596293,0.00725048545382742,0.109646682523982,0.126456977448949,43.7339303726196,0.437339303726196,54.1965144478922,96666.66
96666.66,96638.0173408579,96921.36,96666.66,96757.57,96615.3290911185,5.1222417325684,0.00970816199264162,0.00906515561047446,0.097011655012133,0.111734188604289,37.0204112083709,0.370204112083709,52.0088567272315,96504.79
96504.79,96571.4036704289,96839.71,96472.43,96666.66,96604.8015586282,5.13083340215548,0.00957353130014697,-0.00655328549210693,0.0877886808310676,0.0997613049994515,26.1855364283729,0.261855364283729,52.3755754487471,97016.01
97016.01,96793.7068352145,97342.44,96504.79,96504.8,96643.9642673841,5.10379678570578,0.010076312643603,0.0043465058656001,0.0777013073698682,0.0887312239169356,63.0349657227819,0.630349657227819,56.3906833605376,97521.35
97521.35,97157.5284176072,97660.0,96759.12,97016.0,96727.5248133894,5.07734972905933,0.010627773411395,0.0452871921398133,0.0632371358070658,0.0759842689691343,98.3020239809594,0.983020239809594,51.3813008043027,97868.2
97868.2,97512.8642088036,98444.42,97406.54,97521.36,96836.1605454728,5.67745192003122,0.0113486538215352,0.0814302561234431,0.0465066021312819,0.0612455427536001,111.695358762702,1.11695358762702,39.254742237685,98026.0
98026.0,97769.4321044018,98299.76,97837.63,97868.21,96949.4785887671,5.66831248852345,0.0111945520172374,0.104431216612217,0.0341542511641713,0.0476999611888638,111.309989020053,1.11309989020053,40.4139113735775,98527.98
98527.98,98148.7060522009,98697.86,98000.0,98025.99,97099.8120565126,5.89666001474911,0.0113538183540131,0.134786996404134,0.0237195646699035,0.0357098075012959,120.41909856019,1.2041909856019,38.6771158119351,98592.01
98592.01,98370.3580261004,98976.91,98491.53,98527.97,97241.9261463632,6.17586556963389,0.0112392867492105,0.16199301628976,0.0214401271179243,0.0285749706777704,111.755298192631,1.11755298192631,35.9254120535687,98311.52
98311.52,98340.9390130502,98748.0,98300.0,98592.02,97343.7922276305,6.19348576850404,0.0111172484266088,0.156316168751464,0.0280610022172441,0.0283179777828875,95.4666614883896,0.954666614883896,36.1363165107937,98272.7
98272.7,98306.8195065251,98419.14,98196.96,98311.51,97432.2596345142,5.87844843990244,0.0106502159367206,0.145093020976462,0.0354291930317504,0.031873577864126,90.2583619132107,0.902583619132107,35.4035145060028,98296.37
98296.37,98301.5947532626,98512.94,98250.0,98272.7,97514.5558598319,5.87703289551792,0.0102692435753326,0.145440157257296,0.0415553812416384,0.0367144678335217,87.6484635177807,0.876484635177807,34.6332445349718,98174.18
98174.18,98237.8873766313,98382.19,98067.99,98296.37,97577.3772065261,5.67342655675861,0.0100047994483926,0.141317289701666,0.047503434688691,0.0421089445529943,80.8494621659025,0.808494621659025,37.2294340965713,97950.01
97950.01,98093.9486883156,98288.0,97887.2,98174.17,97612.8660439963,5.48915717313353,0.00989598730197094,0.125488251196318,0.052377282668452,0.047243109052594,71.8821003772342,0.718821003772342,39.1593444285701,98040.0
98040.0,98066.9743441578,98095.06,97800.0,97950.01,97653.5454683702,5.41149530803754,0.00961063758889191,0.117244889563045,0.0648498776045856,0.0560464878928191,72.9812288024277,0.729812288024277,38.8760620122141,98304.51
98304.51,98185.7421720789,98314.15,97848.48,98040.0,97715.542090417,5.30594171111784,0.00957686755388285,0.128796610046988,0.0918887443650648,0.0739676082877096,79.0564293042162,0.790564293042162,40.00328322165,98200.0
98200.0,98192.8710860395,98304.51,98052.97,98304.51,97761.6809389532,5.3115885947047,0.00926819940034651,0.131895377555597,0.114822958704682,0.0943952792305876,73.8982900182294,0.738982900182294,39.8818268933546,98001.0
98001.0,98096.9355430197,98200.01,97862.87,98200.01,97784.4732304784,5.32237426148714,0.00911511353263603,0.114688582614883,0.129680178352409,0.112037727968236,66.4996685389771,0.664996685389771,41.2183462782125,98126.21
98126.21,98111.5727715099,98196.51,97988.76,98001.0,97817.0195894867,5.13672137138487,0.00875568686276683,0.106086559517927,0.142642910290067,0.127340318161907,68.7698196754101,0.687698196754101,50.0820924102748,98127.54
98127.54,98119.5563857549,98209.7,98039.91,98126.21,97846.5929619178,4.9207082945318,0.00837735608485051,0.105362065172671,0.145711959914558,0.136526138935371,67.2719558094057,0.672719558094057,54.9675523613011,98271.88
98271.88,98195.7181928775,98350.04,98095.17,98127.53,97887.0964893423,4.66553606179103,0.00813805061214122,0.105228584747229,0.140508359711729,0.13851724949952,70.041812720267,0.70041812720267,53.3700277278477,97906.07
97906.07,98050.8940964387,98306.22,97905.26,98271.87,97888.9034903634,4.68296807337891,0.00817004644115695,0.089310081702357,0.132263972538457,0.135390610834567,56.7900146900519,0.567900146900519,50.9574487557229,97690.37
97690.37,97870.6320482194,97980.0,97532.58,97906.08,97869.9955388997,4.69330805073213,0.00825750556493415,0.0573139114298108,0.128635425228629,0.132013017713575,47.0892594442481,0.470892594442481,49.4175804894433,97789.32
97789.32,97829.9760241097,97859.6,97600.0,97690.37,97862.3121542463,4.68855903691733,0.00803916602300677,0.0442187608213127,0.12235642106454,0.127184718395476,48.8699796294713,0.488699796294713,55.9329839491098,97889.39
97889.39,97859.6830120549,97923.07,97711.54,97789.32,97864.8909967071,4.68376603429647,0.0077660098049105,0.04463170241531,0.112936650641372,0.120060683051543,50.7266196467024,0.507266196467024,55.8387968914586,97888.12
97888.12,97873.9015060274,98016.97,97800.0,97889.4,97867.1032827184,4.36949856632245,0.00752803264015467,0.0414070199378225,0.109356739561218,0.114708708121779,48.4993226836994,0.484993226836994,60.8535355047678,97973.05
97973.05,97923.4757530137,98068.46,97750.0,97888.12,97877.1934462771,4.26023278850664,0.00744861140114736,0.0380784040653151,0.107631154656876,0.111169924709534,50.1320822856047,0.501320822856047,62.3533608195509,98035.04
98035.04,97979.2578765069,98080.15,97828.38,97973.05,97892.2264514023,4.14459972679157,0.00727907470726056,0.038033558424521,0.104107545171266,0.107638718887756,50.2427059486416,0.502427059486416,60.9967347527646,97657.94
97657.94,97818.5989382534,98152.02,97514.79,98035.05,97869.9134560381,4.08780893801365,0.00771740112880784,0.0189191725435103,0.0907967802507135,0.0992177340652683,10.7306335703162,0.107306335703162,63.2264318072533,97704.6
97704.6,97761.5994691267,97874.68,97549.99,97657.95,97854.169317362,3.68137221788944,0.00763747595737835,-0.000867911734461178,0.0816808468503471,0.0904492633756497,12.648308534992,0.12648308534992,62.00114116992,98016.26
98016.26,97888.9297345634,98049.99,97687.77,97704.6,97869.6065252295,3.66966664510563,0.00759732178576379,0.00888978193075978,0.0768620988892342,0.0836556524408924,44.2644284606142,0.442644284606142,62.9664094440372,97961.56
97961.56,97925.2448672817,98139.13,97909.85,98016.26,97878.3639990215,3.54379820002866,0.00739295370757161,0.0156087823883504,0.0723690205554818,0.0780122776544551,38.8298487665024,0.388298487665024,62.0260428487511,98166.26
98166.26,98045.7524336408,98350.0,97931.23,97961.56,97905.782665787,3.39919234979513,0.0074599886815874,0.0187775611639461,0.0599888641374415,0.069000389411704,62.723061499732,0.62723061499732,63.8444786311195,98599.02
98599.02,98322.3862168204,98671.02,98166.25,98166.26,97971.8052690533,3.09567985564157,0.00762807456505907,0.0434129178473327,0.0402333149725032,0.0546167191426568,111.476098413015,1.11476098413015,54.2408948024132,98362.43
98362.43,98342.4081084102,98778.43,98344.0,98599.02,98009.0076243854,3.10312585811473,0.00773119575744063,0.0508149560588998,0.0317083971190474,0.0431625039447651,84.1572740790363,0.841572740790363,52.2555882169113,98417.25
98417.25,98379.8290542051,98484.85,98265.91,98362.43,98047.8878506151,3.1013973668234,0.00749277009134448,0.0426969475648024,0.0301218920530678,0.0366422086293535,88.38349374572,0.8838349374572,50.8555844967793,98220.5
98220.5,98300.1645271026,98419.14,98143.2,98417.25,98064.3271029467,3.1076099184997,0.00737285114500975,0.0361017976053368,0.0273581757458699,0.03200019301821,67.6563135892356,0.676563135892356,49.4875812672298,98213.43
98213.43,98256.7972635513,98391.59,98154.18,98220.51,98078.5273788753,3.10783362316131,0.00719203839574386,0.0267390929451292,0.025018034046093,0.0285090832313725,66.6454978689761,0.666454978689761,49.3068933484639,98123.53
98123.53,98190.1636317756,98322.35,98050.0,98213.44,98082.8133427797,3.11068099567963,0.00708095182552443,0.0216751355578989,0.023914919419807,0.0262119575521561,56.1289470822306,0.561289470822306,49.8000951681112,98227.48
98227.48,98208.8218158878,98227.49,98105.41,98123.53,98096.5911196588,2.9898659723328,0.00674575838833343,0.0212636430220905,0.0188451417660571,0.0225285453962355,66.5154470901185,0.665154470901185,49.0277814673511,98187.96
98187.96,98198.3909079439,98227.49,98069.0,98227.49,98105.2929177772,2.99106937347513,0.00649703240730558,0.0230804819147063,0.0179639018902658,0.0202462241545579,62.9400396656337,0.629400396656337,47.6890470618716,98357.46
98357.46,98277.925453972,98522.76,98187.96,98187.97,98129.3088303773,2.92494336474326,0.00650883498249937,0.0278078926998441,0.0249959806340217,0.0226210972524933,80.1364055620128,0.801364055620128,48.3897974916452,98358.98
98358.98,98318.452726986,98500.0,98264.78,98357.46,98151.1822750822,2.92489816384839,0.00638545966687683,0.0344701140811018,0.0301021427066143,0.0263616067584743,78.0597434431711,0.780597434431711,45.9400639373608,98451.47
98451.47,98384.961363493,98500.0,98304.82,98358.98,98179.781106029,2.92215037520517,0.00620699934048985,0.0380499561504377,0.0331532346481377,0.0297574037355796,84.88664141284,0.8488664141284,49.2403605068735,98268.77
98268.77,98326.8656817465,98464.84,98268.77,98451.48,98188.2562387805,2.92758319860929,0.00605939255896803,0.0337983421824038,0.0393329067017224,0.03454515289536,65.8513043912097,0.658513043912097,56.260005709304,97861.04
97861.04,98093.9528408732,98268.78,97777.77,98268.77,98157.0927874559,2.93978073398771,0.00636679587315581,0.00779596399991052,0.0384655951843261,0.0365053738753396,27.108274660416,0.27108274660416,53.3985846005951,97652.2
97652.2,97873.0764204366,97943.02,97637.93,97861.04,98109.0077600233,2.94606777932295,0.00637098975305796,-0.0205049036856184,0.0314349541386149,0.0339701747403505,9.44278729192296,0.0944278729192296,47.3753328025248,97737.48
97737.48,97805.2782102183,97776.68,97600.0,97652.21,98073.6241638173,2.9434972131469,0.00616899997419466,-0.0286613434344919,0.0255699755472542,0.0297700840307981,16.9668263011194,0.169668263011194,42.8772258576883,97641.63
97641.63,97723.4541051092,97822.16,97615.13,97737.48,98032.4818625032,2.9463867000172,0.00603688103303099,-0.031995837054502,0.0208398383413618,0.0253049764880879,9.6575069238955,0.096575069238955,49.7095735047387,97770.01
97770.01,97746.7320525546,97956.66,97569.04,97641.62,98007.4845422708,2.94251785388997,0.00616468745885736,-0.0332425863777123,0.018237418995549,0.021771203381141,22.381798447558,0.22381798447558,50.2801050581976,97689.96
97689.96,97718.3460262773,98018.96,97680.18,97770.01,97977.2441096731,2.94492903876715,0.00622445908940937,-0.0334519801432583,0.0166054809052467,0.0191883470713651,16.7945749911496,0.167945749911496,50.9367395791384,97855.06
97855.06,97786.7030131386,97967.08,97276.79,97689.96,97965.6075278002,2.93996038631013,0.00677784725158592,-0.0316768469724361,0.0154034622246642,0.0172959059653675,31.940092042249,0.31940092042249,45.2311717977792,98028.98
98028.98,97907.8415065693,98281.89,97702.3,97855.06,97971.6430013353,2.93474439905425,0.00712718277447421,-0.0185580920335287,0.0144593829040481,0.0158776308142359,47.177049069588,0.47177049069588,47.9624638451736,98035.17
98035.17,97971.5057532847,98332.54,97937.82,98028.98,97977.6931917023,2.93455909751573,0.00719286756146316,-0.0113214631211941,0.0131383003703081,0.0145079555129426,46.2409152883692,0.462409152883692,50.2315638371913,97731.08
97731.08,97851.2928766423,98078.94,97673.57,98035.17,97954.2062210784,2.94368997047818,0.007292417624031,-0.0239794481713546,0.0106066444971822,0.0125573137018113,18.2169312193601,0.182169312193601,52.1752462560397,97918.91
97918.91,97885.1014383212,97927.98,97577.46,97731.09,97950.8446761928,2.93804332584994,0.00726992658871501,-0.0291034785334374,0.0055018124105653,0.00902956149782315,35.891845940615,0.35891845940615,52.9942722000839,98079.63
98079.63,97982.3657191606,98109.0,97854.99,97918.91,97963.1099451243,2.93322884680541,0.00710956039860822,-0.0142710378391026,-0.0103011796135365,-0.00063580961958911,50.1284290018395,0.501284290018395,53.1377458894001,98275.71
98275.71,98129.0378595803,98678.0,98024.0,98079.64,97992.8813789329,2.91940907880493,0.00753924101326631,0.00174714612151264,-0.0236310513381293,-0.012133424624258,67.5398686834601,0.675398686834601,51.3344900006533,98496.52
98496.52,98312.7789297902,98522.46,98216.58,98275.71,98040.8469618761,2.61338167074329,0.00742867103399713,0.0210530168104455,-0.0241379088981944,-0.0181356658855227,88.9667883966139,0.889667883966139,52.093026885034,98695.21
98695.21,98503.9944648951,98745.45,98344.0,98496.52,98103.167251228,2.53759022347691,0.00746524664982707,0.0411714348426883,-0.0219701068100706,-0.020052889104668,102.129849003397,1.02129849003397,49.6940383405167,98363.61
98363.61,98433.8022324476,98836.85,98322.72,98695.21,98127.9713225399,2.54614485987248,0.00770207393871499,0.0384075093244508,-0.0190859277715622,-0.019569411282798,73.8506624846947,0.738506624846947,48.832284282258,98217.23
98217.23,98325.5161162238,98773.48,98190.75,98363.61,98136.4721489638,2.54993955744833,0.0080101666983219,0.0204408372573897,-0.016002722938043,-0.0177860652363449,61.1196597704853,0.611196597704854,51.4575751790159,98759.43
98759.43,98542.4730581119,98816.28,97920.0,98217.23,98195.8014681102,2.50317362098992,0.00869366024774038,0.0385896299782204,-0.0120059282304868,-0.014896035170772,101.419684960751,1.01419684960751,55.535491618395,98815.39
98815.39,98678.9315290559,99333.0,98649.97,98759.42,98254.8098997224,2.6047359626876,0.00905556752650354,0.065730716344547,-0.00556841628812876,-0.0102322472739719,99.1539499248929,0.991539499248929,46.6937096333156,99037.57
99037.57,98858.250764528,99235.99,98759.55,98815.39,98329.358480706,2.07619189364199,0.00907711999538166,0.0798973049800476,-0.00160401329270154,-0.00591817848103667,106.045994269572,1.06045994269572,47.4263928896357,99466.09
99466.09,99162.170382264,99500.88,99037.57,99037.57,98437.6186254111,2.23602837911897,0.00905786573402698,0.109626449767526,0.00151686192797366,-0.00220072275810951,117.252690633443,1.17252690633443,48.7402966404993,99600.0
99600.0,99381.085191132,99892.0,99400.0,99466.09,98548.3216134636,2.62571285140563,0.00910524699237669,0.136016809293394,0.00775630214685982,0.00277773753965606,112.027080442426,1.12027080442426,41.2464060746846,99512.21
99512.21,99446.647595566,99763.99,99382.31,99600.0,98640.1205074176,2.62802926394661,0.00901026105854748,0.140762982427312,0.022250221994823,0.0125139481933511,100.779120298735,1.00779120298735,41.1744545974207,99318.7
99318.7,99382.673797783,99529.87,99161.14,99512.21,98704.7471257695,2.63314964855562,0.00891334298227167,0.130772130836769,0.0367190266791882,0.0246164712245271,88.9785103131912,0.889785103131912,40.9715498365677,99043.49
