open_time,open,high,low,close,volume,close_time,atr,atr_stop,atr_to_price_ratio,fast_ema,slow_ema,ema_cross_signal,ema_fast_deviation,pchange,avpchange,gma,gma_smoothed,signal_gma,positionBetweenBands,Bol,bollinger_position,choppiness_index,volatility_percent,rsi_volatility,adx,rsi_divergence,rsi_delta,linear_regression
10.01.2022 00:00:00,"41864,62","42248,5",39650,"41822,49","50729,17019",10.01.2022 23:59:59,"2207,443106352511","6622,329319057533","0,1583437360869124","41934,70540080866","45631,12871817927",SELL,"112,21540080866544","0,3413235319083106","-2,458511148236519","-2,458511148236519","-2,4872449513582087",BUY,"9,021401251792296",,"0,09021401251792296","40,030858703794244","63,96515367688536",100,"31,06643461432645",False,"-0,10255385789837135","-1,686781909722289"
11.01.2022 00:00:00,"41822,49",43100,"41268,93","42729,29","37296,43729",11.01.2022 23:59:59,"2153,675519730724","6461,026559192172","0,15120837624945727","42331,99770040433","45367,32519834479",SELL,"-397,29229959566874","2,0236002049179804","-2,1265587449495302","-2,1265587449495302","-2,3069018481538697",BUY,"18,946268085705995",,"0,18946268085705995","46,344833076623374","62,607686671133564",0,"31,57087849513916",False,"5,249268451890174","-1,8750754366906803"
12.01.2022 00:00:00,"42729,29",44322,42450,"43902,66","33943,2928",12.01.2022 23:59:59,"2113,436159769192","6340,308479307576","0,144417410683261","43117,32885020217","45234,17381667708",SELL,"-785,3311497978357","4,738141151356217","-1,5323928285570856","-1,5323928285570856","-1,9196473383554777",BUY,"29,873023540118126",,"0,29873023540118127","46,131047553903166","60,9343944079926",0,"31,79699431046348",False,"6,134359992963958","-1,9002847195804335"
13.01.2022 00:00:00,"43902,65",44500,"42311,22","42560,11","34910,87762",13.01.2022 23:59:59,"2124,19956551645","6372,59869654935","0,14973172523636216","42838,71942510108","44991,07710607007",SELL,"278,60942510108","-0,3975083711014851","-1,3053253395934488","-1,3053253395934488","-1,6124863389744633",BUY,"21,11263437613007",,"0,2111263437613007","46,36825109018761","62,856557466604315","41,36883680220203","31,976908479881914",False,"-4,238379645642802","-2,0004140053611192"
14.01.2022 00:00:00,"42558,35","43448,78","41725,95","43059,96","32640,88292",14.01.2022 23:59:59,"2066,8610561569576","6200,583168470873","0,14399881394387903","42949,33971255054","44815,52100551825",SELL,"-110,62028744945565","-1,9570385109507866","-1,2074877190786935","-1,2074877190786935","-1,4099870290265784",BUY,"26,699434153533186",,"0,26699434153533186","47,35817214035655","55,66031645175703","15,506065019648247","32,207368723369164",False,"2,532006136881357","-2,018881472636014"
15.01.2022 00:00:00,"43059,96",43800,42555,"43084,29","21936,05616",15.01.2022 23:59:59,"1949,452333848821","5848,357001546463","0,13574221605013018","43016,814856275276","44658,13636865295",SELL,"-67,47514372472506","1,216638361685896","-0,8792659078122462","-0,8792659078122462","-1,1446264684194123",BUY,"28,672285783277946",,"0,28672285783277945","46,69986288949079","49,498320617561525","9,835729827597888","32,35165848275526",False,"0,12715716553097423","-1,8807144616652862"
16.01.2022 00:00:00,"43084,29",43475,"42581,79","43071,66","20602,35271",16.01.2022 23:59:59,"1798,5605718704178","5395,681715611254","0,12527220254829402","43044,23742813764","44513,91124422995",SELL,"-27,42257186236384","0,027164033148488743","-0,659174019826299","-0,659174019826299","-0,9019002441228556",BUY,"30,242742019787606",,"0,30242742019787605","48,066646359864116","49,51283512174827","9,919290978954123","32,49017665176592",False,"-0,04581259938051829","-1,7263252937063582"
17.01.2022 00:00:00,"43071,66","43176,18","41540,42","42201,62","27562,08613",17.01.2022 23:59:59,"1775,3033473175014","5325,910041952504","0,12620155439417974","42622,928714068825","44303,70294929996",SELL,"421,30871406882216","-2,0915547791767195","-0,6369236077986239","-0,6369236077986239","-0,7694119259607397",BUY,"25,217522235387563",,"0,2521752223538756","47,80436371360743","48,29141630108039","9,15073907671976","32,73356076949388",False,"-3,1242692152197264","-1,4409624329361885"
18.01.2022 00:00:00,"42201,63",42691,41250,"42352,12","29324,08257",18.01.2022 23:59:59,"1727,545726272144","5182,637178816432","0,12237019489972242","42487,52435703442","44126,28631754541",SELL,"135,40435703441472","-1,6989468295801977","-0,626543296570689","-0,626543296570689","-0,6979776112657143",BUY,"27,975429825089986",,"0,27975429825089987","49,36966293478765","48,119810767442104","9,044706717555869","32,99752499214895",False,"0,9343810952302434","-1,0798805077776188"
19.01.2022 00:00:00,"42352,12","42559,13","41138,56","41660,01","31685,72159",19.01.2022 23:59:59,"1683,6920510904092","5051,076153271228","0,1212451978113118","42073,76717851721","43902,079379586736",SELL,"413,7571785172113","-1,3000716994547061","-0,6221909481604517","-0,6221909481604517","-0,660084279713083",BUY,"23,594350211121387",,"0,23594350211121387","60,83761744090373","48,919239337676586","14,04163872487176","33,262839754820135",False,"-2,5005885544408457","-0,7401623312691012"
20.01.2022 00:00:00,41660,43505,"40553,31","40680,91","42330,33953",20.01.2022 23:59:59,"1864,8512244260687","5594,553673278206","0,13752282515996336","41377,33858925861","43609,60483487928",SELL,"696,4285892586049","-4,108093943817872","-0,8733065649818907","-0,8733065649818907","-0,7666954223456713",SELL,"15,790535133036048",,"0,1579053513303605","63,21821140410148","48,65672867199873","14,507865669061758","33,05295188096369",False,"-3,279106118272111","-0,36184589001766443"
21.01.2022 00:00:00,"40680,92",41100,"35440,45","36445,31","88860,891999",21.01.2022 23:59:59,"2406,965152925055","7220,895458775165","0,19812962103423365","38911,3242946293","42959,89190124272",SELL,"2466,0142946293054","-14,308288226935112","-1,9809792487552167","-1,9809792487552167","-1,3738373355484592",SELL,"-18,391800668397913",,"-0,18391800668397912","43,88458682095198","65,73808811065129","66,42822340475024","34,12523071337441",False,"-9,59750262901521","-0,19363868704488946"
22.01.2022 00:00:00,"36445,31","36835,22",34008,"35071,42","90471,338961",22.01.2022 23:59:59,"2467,002832570524","7401,008497711571","0,21102677045045715","36991,37214731465","42240,09445910945",SELL,"1919,9521473146524","-15,994476414128671","-3,3045733753050364","-3,3045733753050364","-2,3392053554247325",SELL,"-17,386854362470807",,"-0,17386854362470808","39,64941484146184","72,39769590167722","72,37748239507083","35,724673738148425",False,"-2,0863116823053645","-0,3808997899812406"
23.01.2022 00:00:00,"35071,42",36499,"34601,01","36244,55","44279,52354",23.01.2022 23:59:59,"2385,6939103629043","7157,081731088712","0,19746642546503437","36617,96107365732","41690,103307824",SELL,"373,41107365732023","-0,5539039662514633","-3,4463311465615343","-3,4463311465615343","-2,8927682509916552",SELL,"-0,6316103248925431",,"-0,006316103248925431","40,04224047373592","70,05439438481096","75,82147600326974","33,372079877076736",False,"6,574873208675243","-0,5191796993671145"
24.01.2022 00:00:00,"36244,55",37550,"32917,17","36660,35","91904,753211",24.01.2022 23:59:59,"2706,7183674569287","8120,155102370786","0,22149693340000262","36639,155536828664","41233,2513625572",SELL,"-21,194463171334064","4,334192117642085","-3,1296897150951257","-3,1296897150951257","-3,01122898304204",SELL,"6,9569553511583795",,"0,0695695535115838","38,76566146082155","71,63003080985315","87,04413022061777","33,84615777954118",False,"2,2365703458361565","-0,4566130737654818"
25.01.2022 00:00:00,"36660,35","37545,14",35701,"36958,32","49232,40183",25.01.2022 23:59:59,"2583,4729775047826","7750,418932514348","0,20970701407732678","36798,73776841433","40839,81137526655",SELL,"-159,58223158567125","1,931283673067382","-2,9042728762639918","-2,9042728762639918","-2,957750929651449",BUY,"12,725690645841338",,"0,12725690645841337","38,781029550791565","71,05252619707822","84,9067224601915","33,15819407536304",False,"1,6366681157773684","-0,43259930427326987"
26.01.2022 00:00:00,"36958,32","38919,98","36234,63","36809,34","69830,16036",26.01.2022 23:59:59,"2598,024379192793","7794,073137578378","0,2117417247247133","36804,03888420716","40475,021457570874",SELL,"-5,301115792834025","0,40476140023156615","-2,720972703285683","-2,720972703285683","-2,8393618164670444",BUY,"14,046487957742816",,"0,14046487957742815","39,72533178540936","71,34010009416089","87,57923979010366","32,832115728068445",False,"-0,3637627067001148","-0,1535290731086266"
27.01.2022 00:00:00,"36807,24","37234,47","35507,01","37160,1","53020,87934",27.01.2022 23:59:59,"2473,6631972949667","7420,9895918849","0,19970316527363757","36982,06944210358","40175,97050624129",SELL,"-178,03055789641803","0,5430017680253789","-2,4659945073872755","-2,4659945073872755","-2,652678161925875",BUY,"18,696380137417552",,"0,18696380137417554","41,55474206325232","70,6667097236014","85,08935399569663","35,30045460424428",False,"2,109489264646726","0,13633489924561254"
28.01.2022 00:00:00,"37160,11",38000,"36155,01","37716,56","42154,26956",28.01.2022 23:59:59,"2383,8676931974596","7151,603079592379","0,18961440490841103","37349,31472105179","39950,87580689268",SELL,"-367,24527894820494","2,4053625251083375","-2,014329282652426","-2,014329282652426","-2,3335037222880253",BUY,"24,860583169444617",,"0,24860583169444617","41,69653512711026","69,62411206112117","80,28760907689437","35,602559681686756",False,"3,3365781462188124","0,3743673830709167"
29.01.2022 00:00:00,"37716,57","38720,74","37268,44","38166,84","26129,49682",29.01.2022 23:59:59,"2250,779011676138","6752,337035028414","0,17691632409254773","37758,077360525895","39785,38293478439",SELL,"-408,7626394741019","2,637734745658792","-1,5039359834057078","-1,5039359834057078","-1,9187198528462115",BUY,"30,205293488814632",,"0,30205293488814633","42,97726620231354","68,47928725563868","76,09628169194936","33,7161385451799",False,"2,6534640328142274","0,58407350015327"
30.01.2022 00:00:00,"38166,83","38359,26","37351,63","37881,76","21430,66527",30.01.2022 23:59:59,"2073,189403422109","6219,568210266327","0,16418371823976305","37819,91868026295","39614,12877916463",SELL,"-61,84131973705371","0,4360937823374742","-1,1506682307583893","-1,1506682307583893","-1,5346940418020494",BUY,"29,434333262570675",,"0,2943433326257068","43,10876381814872","65,15755867731595","39,17227030729387","33,469197277836734",False,"-1,03328699105424","0,5281119227486893"
31.01.2022 00:00:00,"37881,75",38744,"36632,61","38466,9","36855,2458",31.01.2022 23:59:59,"2078,66012818085","6235,9803845425495","0,1621128914610366","38143,409340131475","39509,27396260766",SELL,"-323,49065986852656","0,780047261411772","-0,7841296618085973","-0,7841296618085973","-1,1594118518055048",BUY,"36,10139607888299",,"0,3610139607888299","43,65054432967326","64,16641320199965","12,352620032784216","33,511152159091786",False,"3,5911359252550383","0,5420613299937003"
01.02.2022 00:00:00,"38466,9","39265,2",38000,"38694,59","34574,44663",01.02.2022 23:59:59,"1962,4603083478537","5887,380925043561","0,1521499756178722","38418,999670065736","39437,749656582906",SELL,"-275,5903299342608","2,1006295712139464","-0,33925883114921696","-0,33925883114921696","-0,7493353414780091",BUY,"39,18961102923665",,"0,39189611029236654","43,451195423904146","54,121079975262695","6,069830155932777","35,77111681517038",False,"1,3863606172796707","0,48784058177352213"
