choppiness_index,volatility_percent,ema_fast_deviation,atr_to_price_ratio,rsi_delta,rsi_volatility,bollinger_position,adx,target
51.2815338381773,5.01596920156331,63.4649634763046,0.0114449982445193,-5.06184065818007,61.2247956685825,0.65747064699022,9.64672968840211,0.0
37.2294340965713,5.67342655675861,63.7073766312824,0.0091928011988485,-2.63003632504788,58.3581265386774,0.808494621659025,24.1031636126573,1.0
50.8555844967793,3.1013973668234,-37.4209457949037,0.0071851681646418,0.88242392521024,11.0441744873768,0.8838349374572,20.1731515671793,1.0
52.093026885034,2.61338167074329,-183.741070209842,0.0079230387591485,4.17111266535233,7.61220213758973,0.889667883966139,13.3674879939221,0.0
57.5168620689965,7.83128906805857,213.603988618343,0.0148324592578632,-3.0685476357217,93.2075545284862,0.213407471043042,34.8376064113712,1.0
53.1196559263058,10.8380976531271,-367.235120650221,0.0212053947981699,0.0536233829198309,64.266674453566,0.56162615629759,42.1541442068821,1.0
54.8430012727379,10.3748427002835,-249.518349845021,0.0189737978380748,2.96158289763478,46.1601700301375,0.441901872630891,40.8289092946845,0.0
41.7701980807157,3.83515058490066,184.127581779801,0.0081924091128921,-8.42664965353216,7.75653984522492,0.566407636953022,14.4415870205973,1.0
50.1956634046192,3.9631276440672,322.9712122153,0.0145084797865793,-15.0555411007175,28.4831061434092,0.270661127994393,13.2959307781407,1.0
45.5872659684229,7.09529926112728,-672.743045891562,0.0254021229020577,4.19236088183219,75.8149858709317,0.714766096106461,17.781686860538,0.0
40.9507513827056,10.6880435173776,135.673852512569,0.0155141329052755,-4.62732491951836,94.3421361619336,0.874386162047847,23.6834119791218,0.0
51.5641979287845,5.5062562788934,0.445281428648741,0.0170398471678026,-1.89792617480413,16.202923764104,0.759118184986232,23.9856946633099,0.0
63.478646417374,8.19350097975179,120.651744821458,0.0126003748622079,-4.19976135901838,54.7889283744282,0.633622663807067,27.2532410315922,1.0
43.5313043310695,9.29749540034248,-163.145296053757,0.0358644373057008,-0.957963238824888,78.4988189064083,0.869546951290338,22.1585099551332,1.0
57.5599122058859,9.67441143234393,-470.430632977936,0.02230331009878,2.83563918397368,62.5634301965282,0.502467674710592,23.776912396367,0.0
55.4929495264844,5.68181699385538,-563.394424719561,0.0235472635738607,3.37482963932066,15.2290395190546,0.831419523457134,15.5441395556428,1.0
58.7570606510811,5.58411457953506,-93.4259182003007,0.0078981885329979,3.55743002324842,43.5085769978228,0.522536027185146,15.3383270543632,1.0
55.0208106445336,7.74204964709656,658.581239772029,0.028451547747185,-7.24874007319477,74.3803248306034,0.293702877539882,28.746704506647,0.0
46.3674461478507,7.03600425300658,-64.0904673319456,0.0107937245302308,-0.323539967979009,28.7240021225549,0.70036004274184,12.1401238583977,1.0
66.208685021169,5.85511620095057,-310.287227018882,0.0129979188151834,5.2349781389273,11.9504393917278,0.84304995727499,9.53312372168416,0.0
52.9770893815722,4.812847354163,-40.7141516989359,0.0134343983336325,-5.72986243915124,21.8723039149218,0.660193410466852,14.306779524891,1.0
57.0054635256596,4.80061872131908,136.085236295286,0.0091697097565275,-1.44047635701832,26.00210533503,0.24088756722531,15.1400912149976,1.0
49.8110943783734,12.071460493213,-288.3677470275,0.0295992926519139,2.60108382114376,59.5139036099059,0.38892873439543,44.1604341771805,0.0
51.6925731736866,11.4758039878613,-270.83265171625,0.0153317259545673,4.43485135580263,51.4041737310092,0.453439993542963,15.8366904762747,1.0
54.9995491752994,6.45412208882707,-376.07708199053,0.0126433321235643,5.61856804262119,5.47202606654979,0.871735486331014,14.0708381144703,1.0
62.6308059066776,5.23559398034316,-34.0597744076367,0.0157149902420479,-0.101396111460815,22.9364229356513,0.47447226852816,14.1152979161477,1.0
63.7019859986225,4.68744277074026,-159.490445270858,0.0086090882635577,3.6083078424175,46.644352421862,0.515211101009947,9.70737141377992,1.0
53.7566341398146,3.75209013509834,-184.687316672629,0.0179064609981708,0.68936739810151,27.2838233680237,0.783433064462969,11.2762002553838,0.0
50.8092465060854,3.83351120945343,26.6000672196096,0.0079864318681996,-0.924017435482156,49.0034588706277,0.851990539307509,11.0685671579853,1.0
63.2721892256863,3.91947169957441,-149.758007316574,0.0109150007080935,3.03682822525415,52.123217181639,0.402153047269667,13.5912348436158,0.0
64.4214656807392,4.21357869016007,-140.929949365687,0.0118880064989555,2.34979089513188,27.4099991899285,0.559765222983107,12.32832181634,0.0
63.1646196169553,2.25203239220981,-179.362238685644,0.0078098839343107,10.0069793261598,22.1735680175313,0.44099321666134,21.7913413939082,1.0
52.7460049970893,2.87613683915845,98.7041482044006,0.0114106873770498,-7.09401476021215,58.7930214667675,0.351956704101857,20.7902715506849,1.0
59.7023981344924,2.73617897166143,-271.352585196029,0.0094968165738445,7.96982461140575,50.360967521955,0.709333149934346,18.0996305685924,1.0
42.7767199044531,4.06367367144255,-214.698052525942,0.0133869682442189,3.83181604999793,77.3341343065555,0.670944620240926,19.2054660340581,0.0
46.8923823754496,5.42695412942431,116.766864432211,0.0097988418712115,-7.42997870069242,92.6780471473167,0.859129815741335,15.7239101623819,1.0
51.9894552199722,4.50001047806606,125.257645087157,0.0102270426679295,-13.9820037455409,45.534613848073,0.769697901697691,28.1530952905969,1.0
41.3191654321233,4.78049777495846,59.6528592502291,0.0086736847587032,-1.34077954820896,54.3464177970044,0.341415002628859,21.3623192852773,1.0
47.5313219835147,4.78252128500162,-117.107494571697,0.0065290182362678,-0.308862220741823,47.4223052311077,0.632993305311105,14.1845104168951,1.0
59.5139260915598,11.7641210974882,-471.908601362782,0.0293623486921261,6.29905738013107,84.839375651022,0.379727631128898,52.5104956715788,1.0
49.8469734325697,14.2761259845148,-410.373453478911,0.0257586675813956,3.15364483747323,54.550362696239,0.490168923327188,49.5663208578063,1.0
48.1980907962386,13.5870205304059,-550.809527123056,0.0309944022942311,4.28988497865489,60.9569312455344,0.484395358083618,45.7731714988782,0.0
47.4111187066634,14.9649018734003,66.6588482241059,0.0233061376031724,-0.72647748261177,68.8082836327526,0.300164616909845,28.7648681016416,0.0
52.2831515767125,13.622893258427,-228.064190283039,0.0297734275405385,0.119129384138326,30.5394288132304,0.856699110526657,19.0600598592384,1.0
