choppiness_index,choppiness_index,volatility_percent,volatility_percent,ema_fast_deviation,atr_to_price_ratio,rsi_delta,rsi_volatility,bollinger_position,adx,pchange,avpchange,linear_regression,target
51.88973257559171,53.4765354320121,5.015520371064875,5.01142065129409,-173.990146094802,0.0122333972267637,1.71457697736181,61.3996557066137,0.592238061654728,9.90084547473808,0.377092268520111,0.0023520710595052,-1.96406242962947,0
42.332279342154216,57.0054635256596,11.463390120924464,4.80061872131908,136.085236295286,0.0107945971576935,-1.44047635701832,26.00210533503,0.24088756722531,15.1400912149976,-0.378427681309507,-0.192631846521104,-0.57292806913302,0
52.75174096341955,43.4196693812182,2.774431041273243,7.23990052016971,-191.702183566231,0.0204831981762571,2.45540105595166,79.2460572087117,0.352395684464265,18.6583082167701,0.355554380797839,-0.224327419804625,-1.81764396511933,1
61.15881640634761,49.5144154357139,8.409823633645013,9.91946566428196,-1029.58835979892,0.014679764345807,16.1505256554816,91.7925543044864,1.42852003204473,20.6598596797269,2.22486964956955,0.157074055469834,0.126170469373316,0
52.36506968426075,44.1897363882948,9.330461991599895,10.30056898814,-749.99917989946,0.0148382138822105,2.3436835201925,93.2450403042032,1.31905946733424,21.4796965476242,2.50565171553792,0.257036461430251,0.66867470781801,0
43.7179720986975,53.0517360562157,8.176224633123345,5.98159478655051,-445.448874285459,0.0170250096091155,5.77011545011388,18.6532940129248,0.916240813364633,25.0278969151945,0.57625586054979,0.0677748071835962,-2.31895761966916,0
63.39700148398435,56.8070684474183,4.844180486946525,8.17199247264926,-222.194165713343,0.0163007990788016,1.98785195288568,54.3604099288551,0.663875012297745,29.1253621208446,0.532515133594373,0.0417805750363723,-1.70116632332886,0
37.882549634576456,61.6406940699797,6.681856404672291,4.24990170682645,0.157821051587234,0.0144037524555509,-0.885148650812319,7.37682103171547,0.670275366333323,18.6251955044927,0.0759594413330112,0.0706855085184859,-0.0040725767999062,0
44.96814282450608,39.3236585696331,9.68478055742193,9.33884720406749,-2669.2147368601,0.0321293194067348,22.0088432540898,79.9761365067974,0.957337043158174,20.7018474648526,4.88820456522447,-0.0424055571992199,-3.21558730463476,0
60.94025526534564,41.8436639842037,9.55228811939161,9.3707422425088,-1151.68236843005,0.0333729605869673,-1.88947291947679,80.1046063139896,0.884758052103934,21.0153876976445,4.45894419049922,0.15607732928136,-2.32529616191947,1
56.881995781081436,55.9072652766354,5.590641098139148,9.77342555157833,-233.152531911765,0.02996221279746,1.15882494557371,66.9081848349169,0.353694477099018,24.1236452366377,0.699104677106971,-0.244263486790377,-2.77704801025936,1
45.74441514616491,49.3168106793344,2.8718917918138382,7.00716225558019,131.743156427503,0.0158121103781098,-2.25425045186173,14.9604250997779,0.122956600777135,22.9915909334648,-0.0472570727692003,-0.245279955769082,-0.529123534695305,1
61.516169007856156,58.2352223476528,7.3211018671251376,5.58421678855198,-126.973672801178,0.0102907787221325,4.37050642071229,43.1118404766906,0.487481025607613,15.3710008885365,0.172310589193538,-0.0376074954748704,-2.19944192084631,0
60.48092276080187,44.3269223202245,5.898825970808094,7.6850351981445,-384.290081823769,0.019708294630509,-0.833860967837637,75.4956856794527,0.336546595813191,30.1578682440819,1.71456169286271,-0.36400754672654,-2.33892841302454,1
48.93255005072989,49.290813457534,5.858777613580396,7.25886279635227,-349.761869327791,0.0143607029868898,5.13395953236697,41.8548444620876,0.726355766405642,12.5354567610181,0.778761895238249,0.0165053515286269,-2.29328049613096,0
34.11963064192828,62.5053769050057,4.973868022449255,5.88068313312237,-173.404454037765,0.0127411459569586,4.2067382677544,12.2393374998281,0.656157715497689,9.75061779755048,0.416182568805366,0.0117186518465771,1.53558461172395,0
39.396504534020394,70.2604623235589,7.01316876066169,4.84229691680968,94.0833932042442,0.0108827044193457,-3.56961417864619,21.5393275501801,0.337549502184902,13.7481359936549,-0.250749716663064,-0.0464658981366705,-2.37147580607752,1
52.44599586912012,44.8174876240741,12.34252721689653,9.61089308971705,-170.40623780404,0.0145003019846788,3.07704954632806,17.1580578670309,0.972440080084336,16.2041857271802,0.336286532801305,0.177493271743277,0.382390173974533,0
62.190693063929544,37.9591445158916,13.522574303305884,11.9121690890983,-971.845481337761,0.0172861713904672,23.1390690499955,81.2183618618043,1.28592309084344,13.8224067907824,1.96410783320079,0.0848756200116771,-0.420431090862311,0
49.35338435740886,25.8259344146842,12.463221252964392,15.0235416666667,-2371.92774066888,0.0227207063293965,14.0651081979578,91.2049210588603,1.62188067952438,15.1635276947153,6.68042763157895,0.36010598269682,0.185570613704723,0
50.7741540012883,49.6353837198316,11.49712241039547,5.64229966434844,-417.234507505957,0.0144171885075401,6.74533207816815,83.7241644397133,1.1021969744557,11.9241584280157,0.963881797089461,0.108562614199744,-1.79779201665117,0
50.69971399691009,66.0938577799765,2.8453391899357174,4.2955393416798,-246.839797462773,0.0137323627081674,2.54526691459504,32.296258585377,0.487049381099109,13.1011779440074,0.891551280988315,-0.0510108894130609,-3.38138166253593,0
42.22657889571093,54.9266391329814,3.7443136268073025,2.26128262670463,35.8555226287281,0.0074191180929776,-0.748623687432549,22.4002040102763,0.1930488477411,21.6147112008254,-0.107304380304714,-0.0962486429951065,0.621442968568915,1
58.46494981503205,51.9406861320743,4.791414682391406,2.87326344025967,-234.913407182365,0.0099742185097246,7.67501614141998,58.8582030691188,0.387179828606522,22.0103681952708,0.656998087762848,-0.0893291905843106,0.641791103421234,0
41.33662221024643,42.1905722489781,5.413481335673942,4.14245172024008,-337.518840415229,0.0139915731674429,2.79114268539843,82.2372248804881,0.457305319540983,20.6363011909779,1.16302043881904,-0.0785658379174843,-1.41374614947302,0
48.7562196920363,58.936693157869,4.3572931952452265,4.77164247442319,-326.120169084737,0.0099485631682691,4.35576897892171,86.2687124935022,1.01944853717872,11.9524471665867,1.07312596249602,0.125967618221992,0.144145453917414,0
55.109904081250924,62.8357783536956,4.785179680869513,3.97146728140418,-182.359419651359,0.0077696805795677,3.93520207673038,26.2222968115123,0.921424807296323,26.4033980468174,0.295235784194775,0.109960087307346,-0.510203461248278,0
48.85512908904179,32.4158992017616,3.349348315430096,4.77518689212469,12.2157185004471,0.0110905570372205,-1.42180034571761,54.0992538891972,0.347574447317886,21.8641776519715,0.0081124388169537,-0.158000962425374,-2.95334172050881,1
38.32141561150853,44.1984418907927,15.142820453236169,4.8054994444452,-18.8599782867677,0.0057179352830155,1.11323335785963,56.4155530529823,0.303228574207504,15.1062935734575,0.0098447463662472,-0.0655254520035886,-1.95190649417122,1
42.740562504934715,46.4274157646913,8.63459400979846,11.8910710681687,-353.914405451127,0.0272733133972828,9.7780265699152,87.6015351589538,0.249999083547,51.7327022319892,0.781445696141715,-0.583126076465858,0.950454709412763,1
49.50437732474688,43.0225867293839,10.433817913733272,15.1929154259421,-154.873813915649,0.0276820274349069,-0.41628425487891,68.1881670803352,0.320106714901937,50.8155032148335,1.01774349172218,-0.334147098039133,-2.31653006186145,0
44.9618370186709,42.5379942795557,9.675984601862494,13.8099577356216,-285.168108492217,0.0311319782672434,2.29324735494555,63.9127064833527,0.311845020432808,47.1507962793436,0.951465351219196,-0.505609388251043,-1.67395557532158,1
63.800621768602625,51.3813008043027,5.10543972926064,5.07734972905933,-363.821582392775,0.010627773411395,5.91492672736614,48.8886973189589,0.983020239809594,19.3824411933198,1.04239738272697,0.0452871921398133,-2.16240979071848,0
51.668886728843916,47.93647482677,8.662311878502587,12.1173799035033,-365.130988109973,0.0307505681380059,0.0386555245412836,59.9448872178661,0.315109550394046,43.7328852369614,1.49880427942103,-0.401242491342573,-0.0587808462030076,1
51.31386146501481,49.4647121194116,10.996935744566,8.84944986273734,-181.341616502017,0.0180244004730396,4.09544965704144,80.0251730495625,0.334394314737462,12.6981405018178,0.309042823204665,-0.251166578727248,0.0376831928124683,1
38.740985289239525,43.710388845594,7.363406920286433,6.71769987113232,-160.075044368408,0.0191407485268484,0.938820080227224,15.0465499260584,0.394477827028537,10.1712076061248,0.597158832730337,-0.171299325255862,-3.10652689583976,1
56.21834400035641,47.6771178216995,3.9894819410275533,4.00769803976672,-242.708440466129,0.0145567972633534,6.12790206304913,26.6671341908952,0.329603180552527,14.3151229109771,1.15730665411593,-0.140181758393512,-1.24196380582929,1
63.2654879518091,49.0376043712265,5.877507570807113,4.8528337625565,-8.9694242519181,0.0144439094732132,0.168068222804209,81.6465316741025,0.299339054295274,18.5098543205554,-0.309798644894458,-0.157740967856663,-1.99195314822655,1
56.43143101179136,43.6622781094709,4.530866249963571,7.33264715977773,-61.0676698550669,0.0132733022162292,2.69253244948396,64.0503755557023,0.397584771088131,14.5853396128269,-0.0267650208344178,-0.101983936557978,-2.26975587495813,1
49.78545373296744,50.9585493480491,2.83038463897071,3.61351467309196,-109.063477758027,0.0057095245380275,5.22975402867274,4.85140945418559,0.602761021230569,9.90199999079374,0.269226906355145,-0.0088963474419949,-2.5810072733422,0
43.00174936798436,54.0791078867874,3.138274675754693,5.44819075192021,-226.80246783013,0.0120630979108182,6.66517237373913,48.0707496870665,0.568693289851662,27.3082361562138,0.255689861452332,-0.0208737679979475,-3.02711361151845,0
43.95571288891903,57.1834174530536,3.1834315566224256,4.3925956673185,-241.642462634802,0.0113295570529701,5.52210790655445,17.7525875866781,0.749551832765481,24.536844518564,0.662377613595512,0.0358065221728171,1.51085090540472,0
33.83354792820359,48.4169037547836,6.939353871574537,3.32865938808245,-186.885682916487,0.0125433801562438,5.3744676126719,31.6349669634492,0.495813678008138,17.9575999660709,0.522207121039522,-0.0610607250843408,-2.28463941464334,0
50.85552548781217,52.9864654174838,5.12970863529582,3.13790659847709,-124.163556161569,0.0115703753464085,3.83556072558419,35.5063424662856,0.614096829703758,11.9145746018742,0.115740250244054,-0.0050418904854874,-0.0366249290898038,0
61.539537384421415,46.841930690274,5.083432812887826,5.13653998387856,-39.3914132021746,0.0110722797305617,-0.367161435887233,68.4641191804435,0.346067487109915,23.6268263099137,-0.0988898998529524,-0.210744864634375,0.386627268430062,1
58.220830820475385,43.9194649108824,8.731427585702933,7.3728926641084,20.1779260621843,0.0119434443997215,-2.82905090856765,87.2576088581678,0.233325155537601,34.1433197877889,0.203039176392722,-0.180020334579212,-1.07542755922454,1
36.915889577694465,69.2317019554243,3.719047977176879,4.07209516957641,-238.898055349942,0.0134942097234111,12.4018758891021,20.8818132060579,0.428476811600545,36.5891238146846,0.334667248195795,-0.108340980289755,-1.73846733437081,1
53.37002772784766,54.2408948024132,4.665536061791027,3.09567985564157,-276.633783179583,0.007628074565059,6.93378976038853,10.6741971826491,1.11476098413015,19.8248352973169,0.646517582020599,0.0434129178473327,-1.78111683201196,0
53.51945183832328,49.6736369981482,9.387971546536033,14.9277978962732,-115.774607103551,0.029627468246676,1.40020036374747,68.4199275299752,0.285598824268518,28.5347806085459,0.0938885172699931,-0.710156374240646,-0.886012702583814,1
49.027781467351076,53.1377458894001,2.9898659723328036,2.93322884680541,-97.2642808394157,0.0071095603986082,3.77300048476416,13.9517872823651,0.501284290018395,13.3846447716367,0.355374505389144,-0.0142710378391026,-2.67872814030165,1
43.32464435452777,43.6652556291447,5.076921128226376,11.5420676189009,115.568786269941,0.0197514769225942,-1.76464530601859,56.1953583296715,0.236579985911249,16.0371279953842,-0.0181903397824316,-0.141513026041945,-1.07112994594824,1
44.68849178875508,45.8370896632199,7.992028174200468,4.21784717366277,-119.475991971194,0.0103810096528123,4.88570822546149,7.1638635998048,0.392921614998498,8.75709790531885,0.135764104639099,-0.072469211362784,-2.5049121876226,1
40.53728735942397,55.9605273792101,4.702810954005495,6.50502407316101,-179.008327962118,0.0156308701429676,3.03453526132196,5.56629895992555,0.52705025716178,14.9375834724108,0.259104432721298,-0.0570149007771815,-0.368025907036688,0
39.333767178192,51.5346404176687,7.83074098716352,13.4216419373363,-399.547376486589,0.0249907192946106,5.79259466234077,29.6356092213926,0.894861218228276,20.1645664047231,0.495490800891185,0.323858683427975,0.276193587238687,0
46.16688736800342,53.114881519255,4.6996324577726,5.22802517221217,-286.549097630588,0.0170403841257748,1.60163457634391,22.5769268296021,0.518581890190231,14.8088820420469,1.09463560911845,-0.0357218367322813,-1.98436716287396,0
43.33123229643712,44.4605587981055,10.782576732499438,9.21579597894117,-84.9357654381456,0.0292849905051737,0.0031796131782257,18.8691995263958,0.37019575642607,17.5798129267934,0.178292999846777,-0.227727808127827,-1.44034147510687,1
