number,open_time,close_time,atr,atr_stop,atr_to_price_ratio,ema_cross_signal,ema_fast_deviation,pchange,avpchange,gma,gma_smoothed,signal_gma,positionBetweenBands,bollinger_position,choppiness_index,volatility_percent,rsi_volatility,adx,rsi_divergence,rsi_delta,profit,entry_price,close,target
209,01.02.2025 13:00:00,2025-01-02 13:59:59,447.528118627121,1342.58435588136,0.013179515773111,0,110.547663634221,-0.156858287239824,-0.148199185591477,-0.194730540468789,-0.198083624964668,1,30.3529253280674,0.303529253280674,52.4468746002766,4.95286987152718,41.9660195128497,16.4811964125452,FALSE,-4.51560496426502,-147.83000000000175,102016.85,101869.02,0
210,01.02.2025 14:00:00,2025-01-02 14:59:59,435.231244537532,1305.6937336126,0.0128226004658327,0,76.0188318171131,-0.44210048107816,-0.155998535150196,-0.193750843622067,-0.19591723433691,1,30.9457931017743,0.309457931017743,52.4431369753666,4.95488793649419,42.1717730478806,16.6704635314473,FALSE,-0.436492385037504,-189.32000000000698,102016.85,101827.53,0
211,01.02.2025 15:00:00,2025-01-02 15:59:59,438.076781032172,1314.23034309652,0.0128752841994805,0,-85.1705840914365,0.200707546268684,-0.137593112858293,-0.191029061434132,-0.193473147578847,1,38.421741244507,0.38421741244507,53.3676717249924,4.94292908793816,41.2387010106817,16.8859403264407,FALSE,4.23256809955316,57.0399999999936,102016.85,102073.89,0
212,01.02.2025 16:00:00,2025-01-02 16:59:59,424.952955170432,1274.8588655113,0.0125118248903479,0,48.199707954278,0.0635867354870398,-0.124635310341677,-0.18480246855092,-0.189137807666201,1,34.2108611388599,0.342108611388599,58.9282624722831,4.95173728500833,42.252172442531,17.0691216471935,FALSE,-2.15335018902896,-124.52999999999884,102016.85,101892.32,0
213,01.02.2025 17:00:00,2025-01-02 17:59:59,422.198247288941,1266.59474186682,0.0123857217036943,0,-160.985146022853,0.184427349656757,-0.106680146829455,-0.181365029009926,-0.185251417252264,1,49.6284887781553,0.496284887781553,59.5070966475638,4.93381297482586,40.7133224677771,17.1728094491922,FALSE,6.07994475962245,245.63999999999942,102016.85,102262.49,0
214,01.02.2025 18:00:00,2025-01-02 18:59:59,406.781354819092,1220.34406445728,0.0119637235164732,0,48.9024269885704,0.109192117540825,-0.0918549715634713,-0.1800252190918,-0.182638316928327,1,35.5160371580376,0.355160371580376,59.0340662212838,4.94633037821177,42.2939331900503,17.2635226296189,FALSE,-3.25098996211958,-13.150000000008731,102016.85,102003.7,0
215,01.02.2025 19:00:00,2025-01-02 19:59:59,430.902589844937,1292.70776953481,0.0127147915358653,0,191.501213494281,-0.583153666386018,-0.106261986345421,-0.17820769035922,-0.180423001472533,1,9.36943901246774,0.0936943901246774,60.8832714076653,4.96258468608119,44.3680438250896,17.6587351824253,TRUE,-3.82401723355807,-347.25,102016.85,101669.6,0
216,01.02.2025 20:00:00,2025-01-02 20:59:59,465.00221986709,1395.00665960127,0.0137665121824788,0,263.880606747145,-0.66153943016188,-0.12538452160252,-0.175742901283702,-0.178082948477116,1,-9.10559051484686,-0.0910559051484686,53.208967802781,5.38563122462953,72.2869908200949,18.2680590135395,FALSE,-3.43975683163568,-683.5100000000093,102016.85,101333.34,0
217,01.02.2025 21:00:00,2025-01-02 21:59:59,481.007617028933,1443.0228510868,0.014259144444,0,198.700303373567,-0.464210311836522,-0.137710034603016,-0.171657290727674,-0.174870099635412,1,-11.091620760589,-0.11091620760589,59.1510535972154,5.39273686455174,72.5362978137765,18.8531430346575,FALSE,-1.29188694006666,-817.0299999999988,102016.85,101199.82,0
218,01.02.2025 22:00:00,2025-01-02 22:59:59,543.435100310514,1630.30530093154,0.0161950466238761,0,365.805151686785,-0.662014956056556,-0.159340589741182,-0.155205332633976,-0.165037680921811,1,-24.7698070814939,-0.247698070814939,50.0131801691109,5.90803869911176,83.8693193550345,19.6502682860373,FALSE,-4.62564390168826,-1349.9400000000023,102016.85,100666.91,0
219,01.02.2025 23:00:00,2025-01-02 23:59:59,550.364371694727,1651.09311508418,0.0164066423288783,0,198.53257584339,-0.560606504752553,-0.177940541997466,-0.135803927079808,-0.150420746234716,0,-12.9372170313905,-0.129372170313905,45.4205770704932,6.13890803110032,86.5477007478081,20.5096420857003,FALSE,-0.250480816794322,-1381.2000000000116,102016.85,100635.65,0
220,01.03.2025 00:00:00,2025-01-03 00:59:59,997.716466352529,2993.14939905759,0.0356931032758455,1,206.658311008665,-0.348279566199588,0.22202663981719,-0.207389615451621,-0.270510003750169,1,72.4592221048766,0.724592221048766,41.172402182255,12.2486701315749,41.7187855760222,31.9532035827683,FALSE,-4.27700135038475,-10232.570000000007,94090.49,83857.92,0
221,01.03.2025 01:00:00,2025-01-03 01:59:59,1001.58839973074,3004.76519919221,0.0354934344913312,1,-296.175844495665,0.362628316429607,0.249835145279632,-0.130332667540249,-0.200421336868627,1,82.0490870418441,0.820490870418441,42.2494959027368,12.1330645937669,40.2717112416872,30.8394213281646,FALSE,5.05779618001804,-9433.560000000012,94090.49,84656.93,0
222,01.03.2025 02:00:00,2025-01-03 02:59:59,1047.04291405492,3141.12874216476,0.0368502087173715,1,-439.852922247839,1.62192930446411,0.326676155437261,-0.0238121579769608,-0.112116750470883,1,85.9437319637158,0.859437319637158,43.5233795353653,12.0500053613038,39.2191393299038,29.7235035900509,FALSE,3.24530919833599,-8850.029999999999,94090.49,85240.46,0
223,01.03.2025 03:00:00,2025-01-03 03:59:59,976.103926332788,2928.31177899836,0.0343171563645496,1,-265.116461123922,0.789761357089657,0.367059954969901,0.0743198782709372,-0.0188984376410433,1,83.8360654577817,0.838360654577817,45.6274326949663,11.1895066308969,30.3645913217559,28.6589300347727,FALSE,0.49078737097814,-8759.650000000009,94090.49,85330.84,0
224,01.03.2025 04:00:00,2025-01-03 04:59:59,1015.8033654281,3047.41009628431,0.0353568829645606,1,-562.143230561967,1.10169380418913,0.417467613216886,0.103846804450546,0.0424741810954139,1,89.6412317991105,0.896412317991105,45.4540082687662,10.4941976454116,25.3786356003183,27.9688506959652,FALSE,4.36155323349204,-7900.4800000000105,94090.49,86190.01,0
225,01.03.2025 05:00:00,2025-01-03 05:59:59,970.165741795517,2910.49722538655,0.0340058275024457,1,19.8383847190125,0.300684007922128,0.431873596354002,0.143505771337888,0.0929899752170939,1,80.2743104669436,0.802743104669436,52.4049073151119,10.3050899896353,24.2140673804692,27.3058173840381,FALSE,-5.65855954988381,-8502.300000000003,94090.49,85588.19,0
226,01.03.2025 06:00:00,2025-01-03 06:59:59,950.803492967587,2852.41047890276,0.0335279423047726,1,266.20419235951,-1.30988172639823,0.375144115627382,0.199127202952373,0.146058588430108,1,72.7289656068791,0.727289656068791,50.4930424828178,10.3671768715879,25.4240266317031,26.3897978897862,FALSE,-4.42156066906107,-9014.87000000001,94090.49,85075.62,0
227,01.03.2025 07:00:00,2025-01-03 07:59:59,862.900136829361,2588.70041048808,0.0305486880833712,1,300.837096179748,-1.00075347990298,0.325414856835581,0.223468775720501,0.184763681539267,1,67.3918306062133,0.673918306062133,49.0391487561961,10.4082185363137,26.2621029327288,25.4822980909177,FALSE,-2.75796221033889,-9350.340000000011,94090.49,84740.15,0
228,01.03.2025 08:00:00,2025-01-03 08:59:59,824.634402996597,2473.90320898979,0.029001236516093,1,-131.191451910127,0.266988279595519,0.324064209861077,0.246098886265142,0.215431283578308,1,72.6701868227103,0.726701868227103,49.5377988249729,10.3394977244158,25.7404912026871,24.6988800056247,FALSE,3.54452749423005,-8787.12000000001,94090.49,85303.37,0
229,01.03.2025 09:00:00,2025-01-03 09:59:59,762.652345425654,2287.95703627696,0.0267973417226161,1,-103.910725955066,0.749414382759435,0.340933233314501,0.269283104561306,0.242357194196778,1,72.7251880805696,0.727251880805696,48.8038127937756,10.3302178496135,25.6663492807891,24.0041407948371,FALSE,0.472748107216646,-8710.490000000005,94090.49,85380.0,0
230,01.03.2025 10:00:00,2025-01-03 10:59:59,744.559153221989,2233.67745966597,0.026309507615676,1,188.039637022463,-0.475100061825671,0.305706197014542,0.292524145417254,0.26744067051559,1,64.4299734362281,0.644299734362281,49.7699029940925,10.388620684497,27.0895532312597,23.213006730812,FALSE,-4.25456953571761,-9190.48000000001,94090.49,84900.01,0
231,01.03.2025 11:00:00,2025-01-03 11:59:59,721.807845618848,2165.42353685654,0.0255861060099347,0,227.629818511239,-0.882884754242424,0.250928860894231,0.302937551865048,0.285189112691524,0,58.59878730887,0.5859878730887,49.7306291700829,10.4214217680878,27.9242221844786,22.2969100463157,FALSE,-2.26991928837554,-9457.700000000012,94090.49,84632.79,0
232,01.03.2025 12:00:00,2025-01-03 12:59:59,685.239581959013,2055.71874587704,0.0242537328354468,0,50.7799092556088,-0.16653126292637,0.223601703480706,0.324492358985335,0.304840738474348,0,59.1551368885238,0.591551368885238,49.2525506452716,10.4059209857235,27.7624768110419,21.4112130813334,FALSE,0.970975464164404,-9331.630000000005,94090.49,84758.86,0
233,01.03.2025 13:00:00,2025-01-03 13:59:59,673.246784536296,2019.74035360889,0.0238931365548682,0,138.699954627795,-0.118948699336476,0.197500811713015,0.357613653707827,0.33122719953712,0,51.7298606031413,0.517298606031413,49.5043773247469,10.4338179137333,28.5644386153542,20.6045994177936,FALSE,-2.05343867250726,-9558.25,94090.49,84532.24,0
234,01.03.2025 14:00:00,2025-01-03 14:59:59,639.15152960254,1917.45458880762,0.022634450210734,0,-21.5250226860953,-0.0529664580785244,0.173932599932953,0.362363160040307,0.346795182843073,0,53.9493089065463,0.539493089065463,48.3843579423894,10.4114326335001,28.2930068784163,19.829126835057,FALSE,1.54606084611275,-9376.5,94090.49,84713.99,0
235,01.03.2025 15:00:00,2025-01-03 15:59:59,599.79273965932,1799.37821897796,0.0212190827709665,0,-53.767511343045,0.315754716981126,0.166086640037797,0.361227274494224,0.354011228101252,0,54.3195813860643,0.543195813860643,53.2418344209299,10.4008726415094,28.1570791242191,19.0541241822968,FALSE,0.750505712638933,-9290.490000000005,94090.49,84800.0,0
236,01.03.2025 16:00:00,2025-01-03 16:59:59,599.649491136559,1798.94847340968,0.021095892942485,1,-264.293755671533,0.65767362510997,0.173773536749234,0.35195353503509,0.352982374586299,0,73.0589522574346,0.730589522574346,50.1008053434938,10.3429593870735,27.3801802675632,18.4293827135867,FALSE,4.00828417558053,-8815.669999999998,94090.49,85274.82,0
237,01.03.2025 17:00:00,2025-01-03 17:59:59,573.320992402763,1719.96297720829,0.0201838764580324,1,-102.086877835754,0.486653124402242,0.176248274830471,0.312514317087624,0.332748330233665,0,68.8692522223559,0.688692522223559,49.4820286055925,10.3502564698344,27.6510527932565,17.8614259849377,FALSE,-0.679574042869305,-8875.790000000008,94090.49,85214.7,0
238,01.03.2025 18:00:00,2025-01-03 18:59:59,529.013707773797,1587.04112332139,0.01859939434958,1,-107.478438917882,0.0618205815541214,0.162649592036597,0.28526170215084,0.309004983759296,0,72.5717052792452,0.725717052792452,49.9362107210467,10.3365653094305,27.4442119906221,17.3176674437867,FALSE,0.989689238277592,-8762.919999999998,94090.49,85327.57,0
239,01.03.2025 19:00:00,2025-01-03 19:59:59,508.340320948969,1525.02096284691,0.0178395466881063,1,-132.659219458932,0.316673921315937,0.160799088755765,0.278992944004164,0.293998914412718,0,77.7392257583848,0.777392257583847,62.4322211021718,10.3174799068052,27.1394426885824,16.9057048015013,FALSE,1.4068728401824,-8605.080000000002,94090.49,85485.41,0
240,01.03.2025 20:00:00,2025-01-03 20:59:59,472.338846527688,1417.01653958306,0.0165659825153539,1,-92.489609729455,0.245692748685275,0.157521603096332,0.273459265838154,0.283729004604898,0,77.8297151887268,0.778297151887268,61.0936687605654,10.3111691180021,27.0325431042007,16.5127405961449,FALSE,0.479519077149618,-8552.76000000001,94090.49,85537.73,0
241,01.03.2025 21:00:00,2025-01-03 21:59:59,528.307582738018,1584.92274821405,0.0184128783068301,1,-315.809804864737,0.687118465984931,0.174134490862189,0.248203731642134,0.265966383893387,0,97.5000199095562,0.975000199095562,50.3393335407905,10.2465865971412,25.9078818923017,16.3805353440308,FALSE,4.64518097174985,-8013.630000000005,94090.49,86076.86,0
242,01.03.2025 22:00:00,2025-01-03 22:59:59,537.755070918301,1613.2652127549,0.0187335530680864,1,-177.649902432371,0.671904928622741,0.192149865695373,0.214640824916556,0.240303620608779,0,94.5321738035949,0.945321738035949,48.053261447257,10.2418878644996,25.8237026781606,16.2981284840579,FALSE,0.320764826045917,-7974.139999999999,94090.49,86116.35,0
243,01.03.2025 23:00:00,2025-01-03 23:59:59,535.327203644258,1605.98161093277,0.0186602031165774,1,-62.9149512161821,-0.0143264594601304,0.183227931633587,0.197085328811096,0.218694467335709,0,89.1489413574131,0.891489413574131,48.7652454748955,9.91974277905194,20.8272750601844,16.2206386019013,FALSE,-0.827606224682299,-8025.960000000006,94090.49,86064.53,0
244,01.04.2025 00:00:00,2025-01-04 00:59:59,611.524159207017,1834.57247762105,0.0221965887643486,0,-63.2394938998623,0.291720255386801,0.0379762215809229,0.0377913075128363,0.0179166840624392,1,62.4432311702469,0.624432311702469,56.5199498841243,3.22386513912095,14.3363885746091,26.2913256511831,FALSE,1.24493782223794,-11439.39,94090.49,82651.1,0
245,01.04.2025 01:00:00,2025-01-04 01:59:59,564.420707891729,1693.26212367519,0.0204737138340639,1,-58.1697469499341,0.186435513553123,0.0442103402086785,0.0606274823474518,0.039272081611093,1,63.3234817522699,0.633234817522699,56.123796715454,3.22179526553669,14.3073500104256,25.6922772713998,FALSE,0.677285071735398,-11386.290000000008,94090.49,82704.2,0
246,01.04.2025 02:00:00,2025-01-04 02:59:59,551.026321050054,1653.07896315016,0.019892646969316,1,-226.984873474968,0.5401925391095,0.0650685640511368,0.0700508409376521,0.0546614562355588,1,79.0288162889339,0.790288162889339,52.9277212987447,3.20645006016847,14.0796645620472,24.8072930812881,FALSE,4.82590360296809,-10990.490000000005,94090.49,83100.0,0
247,01.04.2025 03:00:00,2025-01-04 03:59:59,519.553989471475,1558.66196841443,0.0187874712149973,1,-44.9124367374752,0.311754033492585,0.0767829264651041,0.0669284312030773,0.0607949441326732,1,71.0247870424393,0.710247870424393,60.8752892985698,3.21175118884551,14.5853545918101,23.850543586137,FALSE,-2.03160102166617,-11127.650000000009,94090.49,82962.84,0
248,01.04.2025 04:00:00,2025-01-04 04:59:59,495.201990975552,1485.60597292666,0.0178859375502848,1,-71.0362183687394,-0.0481579581025765,0.0734426884555535,0.0528872728645706,0.0568411107143286,1,73.8525618647448,0.738525618647448,56.6147799381629,3.20799422104502,14.519994530335,22.962640121844,FALSE,1.21460503722574,-11030.490000000005,94090.49,83060.0,0
249,01.04.2025 05:00:00,2025-01-04 05:59:59,472.447420836187,1417.34226250856,0.0170750406263564,1,-8.85310918437608,0.052802985591401,0.0737866578882809,0.0519443434692952,0.0543927286956314,1,69.6072685022733,0.696072685022733,61.5804164392866,3.21005528832803,14.745239633058,22.0538293409012,FALSE,-0.865132182018392,-11083.820000000007,94090.49,83006.67,0
250,01.04.2025 06:00:00,2025-01-04 06:59:59,491.032075002445,1473.09622500734,0.017651434441934,1,-228.471554592179,0.473022749091837,0.0914377780907536,0.0487908912483971,0.0515918108453262,1,87.887623861556,0.87887623861556,65.945392011877,3.19281967858993,14.4034343428278,21.3113350905735,FALSE,5.56454018543913,-10635.73000000001,94090.49,83454.76,0
251,01.04.2025 07:00:00,2025-01-04 07:59:59,451.811778573525,1355.43533572058,0.0162433604654604,1,-109.605777296092,0.525888154543986,0.111735171704061,0.0410742603930409,0.0463330367198935,1,84.368894724988,0.84368894724988,60.9893728983192,3.1931739878124,14.4473384062493,20.6792312477918,FALSE,-0.16518465170514,-10644.990000000005,94090.49,83445.5,0
252,01.04.2025 08:00:00,2025-01-04 08:59:59,501.202953063022,1503.60885918907,0.0178741581469598,1,-393.022888648047,0.793110572580717,0.143691621423946,0.0477353096263541,0.047034168197551,1,107.54853788651,1.0754853788651,46.1633039685919,3.48188593843651,41.0021789680477,20.5046714608211,FALSE,7.03962929708135,-9968.550000000003,94090.49,84121.94,0
253,01.04.2025 09:00:00,2025-01-04 09:59:59,469.486816911162,1408.46045073349,0.0166954369352728,1,-316.541444324015,1.08638960669496,0.18874105100861,0.0541454913073794,0.0505898235052486,1,109.00880281328,1.0900880281328,37.9772944133417,3.69472037173135,52.6660926682178,20.4561158917406,FALSE,2.07379503977384,-9728.490000000005,94090.49,84362.0,0
254,01.04.2025 10:00:00,2025-01-04 10:59:59,453.094414495283,1359.28324348585,0.0161481111595581,1,-65.2657221620175,0.0642107090157216,0.192066479107399,0.0608194495086077,0.0557046306485835,1,99.1078055860205,0.991078055860205,35.1523861231603,3.83270811546143,58.4073632622175,20.4792192224658,FALSE,-3.48340848404145,-9914.5,94090.49,84175.99,0
255,01.04.2025 11:00:00,2025-01-04 11:59:59,442.556640995957,1327.66992298787,0.0158187200925991,1,90.2121389189997,-0.514355363915055,0.170351551082908,0.0730442855430223,0.064374453743169,1,85.7426573701919,0.857426573701919,35.4798228243866,3.8439276399584,58.8444664742816,20.2023066268279,FALSE,-4.39226977471682,-10160.190000000002,94090.49,83930.3,0
256,01.04.2025 12:00:00,2025-01-04 12:59:59,456.329977996534,1368.9899339896,0.0163724891125089,1,202.626069459497,-0.670607255182859,0.140330096306568,0.0825817841244493,0.0734781206735639,1,70.7662676538474,0.707662676538474,37.3083084425044,3.8584105341537,59.4370634036553,19.7590075723351,FALSE,-5.18353530331898,-10475.23000000001,94090.49,83615.26,0
257,01.04.2025 13:00:00,2025-01-04 13:59:59,461.991409711314,1385.97422913394,0.016575024718102,1,99.8280347297405,-0.373208091106457,0.120880758023836,0.0991715747877863,0.0863248530225444,1,69.339888180892,0.69339888180892,39.2490688795703,3.858273488927,59.4283435772405,19.1693079821377,FALSE,0.0373833679911897,-10472.26000000001,94090.49,83618.23,0
258,01.04.2025 14:00:00,2025-01-04 14:59:59,653.992636895412,1961.97791068624,0.0233025295131431,1,-238.930982635138,0.689653370377096,0.144737128555525,0.108789385554926,0.0975571186633752,1,90.2999418316859,0.902999418316859,47.9037303750953,3.83180087586192,57.6683250932303,18.8155067246085,FALSE,6.63523542230212,-9894.570000000007,94090.49,84195.92,0
259,01.04.2025 15:00:00,2025-01-04 15:59:59,748.659403053211,2245.97820915963,0.0263362487877954,1,-661.940491317568,1.94960487621667,0.222002737638731,0.114436995822945,0.105997043248314,1,118.917452990546,1.18917452990546,39.0067901369685,4.94956254550405,81.9609510094147,18.3865730669119,FALSE,8.70572102531099,-8809.62000000001,94090.49,85280.87,0
260,01.04.2025 16:00:00,2025-01-04 16:59:59,738.565202617038,2215.69560785111,0.0260302616089489,1,-250.530245658782,1.0856086801702,0.265600906933456,0.122615545280444,0.114306279691113,1,104.556178675744,1.04556178675744,39.9446598723444,4.95891740588785,82.053773652138,17.9746943452357,FALSE,-2.59305006310098,-8970.5,94090.49,85119.99,0
261,01.04.2025 17:00:00,2025-01-04 17:59:59,694.771602243175,2084.31480672952,0.0244873996080672,1,-124.195122829391,-0.191522694710909,0.25640430457266,0.139433332483762,0.126869796905547,1,98.0281902083266,0.980281902083266,40.3945245831171,4.9590420810676,82.0550986014657,17.5794599009762,FALSE,-0.0357831224127807,-8972.64,94090.49,85117.85,0
262,01.04.2025 18:00:00,2025-01-04 18:59:59,661.727087637008,1985.18126291102,0.0233203181765226,1,-66.5125614146818,0.00785887573671119,0.2539710233895,0.156838789849983,0.141854283903254,1,93.2524910611891,0.932524910611891,40.8961438896962,4.95852769073104,82.0281835579954,17.0756296434602,FALSE,0.0710957804938062,-8963.810000000012,94090.49,85126.68,0
263,01.04.2025 19:00:00,2025-01-04 19:59:59,619.774646546007,1859.32393963802,0.0218816047735957,1,44.0787192926655,-0.171632988321697,0.242796881629983,0.172434797993828,0.157144537515549,1,85.6176703173165,0.856176703173165,41.0359207590152,4.96755343318347,82.1388910873777,16.5925047501587,FALSE,-2.86975776098964,-9118.48000000001,94090.49,84972.01,0
